weight_name,tx_cost_bps,slip_bps_per_turnover,avg_return_adj,hit_rate_adj,sharpe_like_adj,turnover_avg
w2_prob_up,10,10,0.5592289773381722,1.0,2.27567055514626,0.07338709677419356
w2_prob_up,20,0,0.5583023644349464,1.0,2.2719454400398598,0.07338709677419356
w2_prob_up,20,5,0.5582656708865593,1.0,2.2717733592568514,0.07338709677419356
w2_prob_up,20,10,0.5582289773381721,1.0,2.2716012550073827,0.07338709677419356
w3_qual_up,0,0,0.5616108652064817,1.0,2.285908148836895,0.07328629032258066
w3_qual_up,0,5,0.5615742220613203,1.0,2.285738022369971,0.07328629032258066
w3_qual_up,0,10,0.5615375789161592,1.0,2.2855678734300238,0.07328629032258066
w3_qual_up,10,0,0.5606108652064817,1.0,2.2818378783160482,0.07328629032258066
w3_qual_up,10,5,0.5605742220613203,1.0,2.2816677892065256,0.07328629032258066
w3_qual_up,10,10,0.5605375789161591,1.0,2.2814976776688747,0.07328629032258066
w3_qual_up,20,0,0.5596108652064816,1.0,2.2777676077952016,0.07328629032258066
w3_qual_up,20,5,0.5595742220613205,1.0,2.277597556043081,0.07328629032258066
w3_qual_up,20,10,0.5595375789161591,1.0,2.2774274819077265,0.07328629032258066
w4_tech_up,0,0,0.5640869280444964,1.0,2.2833696714980203,0.0719758064516129
w4_tech_up,0,5,0.5640509401412708,1.0,2.283191969070264,0.0719758064516129
w4_tech_up,0,10,0.564014952238045,1.0,2.283014246941692,0.0719758064516129
w4_tech_up,10,0,0.5630869280444964,1.0,2.2793217676059485,0.0719758064516129
w4_tech_up,10,5,0.5630509401412707,1.0,2.279144121958266,0.0719758064516129
w4_tech_up,10,10,0.5630149522380449,1.0,2.278966456651944,0.0719758064516129
w4_tech_up,20,0,0.5620869280444966,1.0,2.2752738637138776,0.0719758064516129
w4_tech_up,20,5,0.5620509401412707,1.0,2.275096274846269,0.0719758064516129
w4_tech_up,20,10,0.5620149522380449,1.0,2.274918666362196,0.0719758064516129
w5_ret_high,0,0,0.5660240145792238,1.0,2.2892412059305816,0.07389112903225807
w5_ret_high,0,5,0.5659870690147076,1.0,2.2890558527871683,0.07389112903225807
w5_ret_high,0,10,0.5659501234501916,1.0,2.288870479283077,0.07389112903225807
w5_ret_high,10,0,0.5650240145792237,1.0,2.2851967817595815,0.07389112903225807
w5_ret_high,10,5,0.5649870690147076,1.0,2.2850114920974938,0.07389112903225807
w5_ret_high,10,10,0.5649501234501915,1.0,2.2848261821189912,0.07389112903225807
w5_ret_high,20,0,0.5640240145792238,1.0,2.281152357588582,0.07389112903225807
w5_ret_high,20,5,0.5639870690147076,1.0,2.2809671314078193,0.07389112903225807
w5_ret_high,20,10,0.5639501234501915,1.0,2.280781884954907,0.07389112903225807
w6_prob_high,0,0,0.5575529532986424,1.0,2.278536465344096,0.07379032258064516
w6_prob_high,0,5,0.557516058137352,1.0,2.278374420365128,0.07379032258064516
w6_prob_high,0,10,0.5574791629760618,1.0,2.278212350924831,0.07379032258064516
w6_prob_high,10,0,0.5565529532986424,1.0,2.2744497925861746,0.07379032258064516
w6_prob_high,10,5,0.556516058137352,1.0,2.274287767815644,0.07379032258064516
w6_prob_high,10,10,0.5564791629760618,1.0,2.2741257186303376,0.07379032258064516
w6_prob_high,20,0,0.5555529532986425,1.0,2.270363119828254,0.07379032258064516
w6_prob_high,20,5,0.5555160581373522,1.0,2.2702011152661608,0.07379032258064516
w6_prob_high,20,10,0.5554791629760618,1.0,2.270039086335845,0.07379032258064516
w7_qual_high,0,0,0.5630531097986277,1.0,2.286586052363911,0.07036290322580646
w7_qual_high,0,5,0.5630179283470147,1.0,2.286418130038029,0.07036290322580646
w7_qual_high,0,10,0.5629827468954018,1.0,2.2862501869236627,0.07036290322580646
w7_qual_high,10,0,0.5620531097986278,1.0,2.2825250037477667,0.07036290322580646
w7_qual_high,10,5,0.5620179283470147,1.0,2.2823571259120135,0.07036290322580646
w7_qual_high,10,10,0.5619827468954018,1.0,2.2821892273302624,0.07036290322580646
w7_qual_high,20,0,0.5610531097986277,1.0,2.2784639551316213,0.07036290322580646
w7_qual_high,20,5,0.5610179283470147,1.0,2.278296121785998,0.07036290322580646
w7_qual_high,20,10,0.560982746895402,1.0,2.278128267736863,0.07036290322580646
w8_tech_high,0,0,0.5630531097986277,1.0,2.286586052363911,0.07036290322580646
w8_tech_high,0,5,0.5630179283470147,1.0,2.286418130038029,0.07036290322580646
w8_tech_high,0,10,0.5629827468954018,1.0,2.2862501869236627,0.07036290322580646
w8_tech_high,10,0,0.5620531097986278,1.0,2.2825250037477667,0.07036290322580646
w8_tech_high,10,5,0.5620179283470147,1.0,2.2823571259120135,0.07036290322580646
w8_tech_high,10,10,0.5619827468954018,1.0,2.2821892273302624,0.07036290322580646
w8_tech_high,20,0,0.5610531097986277,1.0,2.2784639551316213,0.07036290322580646
w8_tech_high,20,5,0.5610179283470147,1.0,2.278296121785998,0.07036290322580646
w8_tech_high,20,10,0.560982746895402,1.0,2.278128267736863,0.07036290322580646
w9_risk_low,0,0,0.5627904457304505,1.0,2.2862698384189075,0.06935483870967743
w9_risk_low,0,5,0.5627557683110955,1.0,2.286103964100407,0.06935483870967743
w9_risk_low,0,10,0.5627210908917408,1.0,2.2859380687404736,0.06935483870967743
w9_risk_low,10,0,0.5617904457304504,1.0,2.282207456308899,0.06935483870967743
w9_risk_low,10,5,0.5617557683110955,1.0,2.2820416264171137,0.06935483870967743
w9_risk_low,10,10,0.5617210908917407,1.0,2.281875775526764,0.06935483870967743
w9_risk_low,20,0,0.5607904457304503,1.0,2.278145074198891,0.06935483870967743
w9_risk_low,20,5,0.5607557683110956,1.0,2.277979288733822,0.06935483870967743
w9_risk_low,20,10,0.5607210908917407,1.0,2.2778134823130554,0.06935483870967743
