date,model_version,portfolio_return,cum_return
2023-05-22,v1,0.10674480592562549,107.32211309434437
2023-05-25,v1,0.026733678074310308,110.21796159413762
2023-05-26,v1,0.2044664718522598,132.95830580789107
2023-06-01,v1,0.14545140270733653,152.4427292919472
2023-06-02,v1,0.3195135541704952,201.46976108963838
2023-06-05,v1,0.15842095849087112,233.54521470687658
2023-06-08,v1,0.07394407513047628,250.88844368465556
2023-06-09,v1,0.08883384505558557,273.2646626622309
2023-06-12,v1,0.08970834376204603,297.8684913021159
2023-06-15,v1,0.13410601049259982,337.9485523325849
2023-06-19,v1,0.09039723657171471,368.58856480343377
2023-06-22,v1,0.039207746942927515,383.0792997252466
2023-06-23,v1,-0.0651559624850043,358.0542432810817
2023-06-26,v1,0.12688258982061273,403.6119755546657
2023-06-29,v1,0.06891698893582392,431.49661459726843
2023-06-30,v1,0.1582100125930168,499.9219094391394
2023-07-03,v1,0.03816458838177021,519.0393879242946
2023-07-06,v1,0.05954484379449086,550.0050520452293
2023-07-07,v1,0.27664297323167786,702.4367279086969
2023-07-10,v1,0.1851090869344555,832.6492583280367
2023-07-13,v1,0.13242254012993265,943.0432106932697
2023-07-14,v1,0.21211567297691825,1143.2895716487633
2023-07-17,v1,0.14979269874201467,1314.6957947283754
2023-07-20,v1,0.0435669041464296,1372.016587303167
2023-07-21,v1,0.0013088987634236257,1373.8137270164482
2023-07-24,v1,0.01586835228097182,1395.6297555574608
2023-07-27,v1,-0.052305745143008696,1322.5779955041298
2023-07-28,v1,-0.005281024278733518,1315.5881479750751
2023-08-07,v1,-0.037075439056819606,1266.775064331894
2023-08-11,v1,-0.020747681117868844,1240.4716715679504
2023-08-14,v1,-0.08130717649760955,1139.5311152509926
2023-08-17,v1,-0.013687733022570153,1123.9198298415026
2023-08-18,v1,-0.05027960761859009,1067.3593021947008
2023-08-21,v1,-0.05917772362149866,1004.1362306809657
2023-08-24,v1,-0.084031168896444,919.6734583166783
2023-08-25,v1,-0.061888234026666857,862.694603866235
2023-08-28,v1,-0.07009857413837527,802.1508436442031
2023-08-31,v1,-0.13449782430318646,694.1288025867891
2023-09-01,v1,-0.12125504798732631,609.8409262717553
2023-09-04,v1,-0.08803174193422085,556.0675354873397
2023-09-07,v1,-0.02795647603640608,540.493890280828
2023-09-08,v1,-0.07325063146911681,500.8291208810887
2023-09-11,v1,-0.07888888306351963,461.2403820460317
2023-09-14,v1,-0.11349969621831975,408.77623910396704
2023-09-15,v1,-0.06940432147238866,380.3359972734489
2023-09-18,v1,-0.06699948727466068,354.78668097675643
2023-09-21,v1,-0.04668499228486208,338.17678252029987
2023-09-22,v1,0.008794608798392499,341.1597096360634
2023-09-25,v1,0.0022694661110922235,341.9362295016636
2023-10-05,v1,0.03265278155297593,353.1340512901827
2023-10-06,v1,0.05030686492993397,370.9494251755282
2023-10-12,v1,0.03173462698469778,382.75310144064633
2023-10-13,v1,0.0835413900323121,414.8123689642088
2023-10-16,v1,0.09875068774943115,455.8741263741446
2023-10-19,v1,0.1365234080698364,518.2481391656719
2023-10-20,v1,0.12799164023895043,584.7075601885091
2023-10-23,v1,0.10444365097580469,645.8809961787279
2023-10-27,v1,0.19773952765940417,773.7949388149542
