date,code,pred_return_60d,pred_mdd_60d,pred_return_90d,pred_mdd_90d,prob_top20_60d,prob_top20_90d,score,score_score,close,quality_score,vol_20,vol_60,vol_ma_20,volume,rsi_14,name,market,sector,mom_60d,turnover_20d,vol_20d,pred_return_60d_pct01,pred_return_90d_pct01,ret_score_v11,ret_score,prob_score,qual_score,tech_score,pred_score,risk_penalty,market_regime_score,final_score_v5,final_score,market_up,market_status_date,market_kospi_close,market_kospi_ma20,market_vol_5d,market_foreign_5d,generated_at,model_version
2026-01-02,011070,0.1569116279942932,-0.1639969737607806,0.1129915985655853,-0.22893772702707,0.2771025762063034,0.1878346634702854,15.691162799429325,0.0,267500.0,0.0678476720210696,0.0263199998107256,0.0273598873278543,144124.9,139361.0,49.05655729182022,LG이노텍,KOSPI,전자/부품,0.0,0.0,0.0263199998107256,0.7871287128712872,0.6386138613861386,74.25742574257426,54.00455393880542,25.0322202385498,53.00738994933894,49.19884038115868,60.0,0.6537748865868918,1.05,31.813889952245574,31.813889952245574,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,003550,0.0607399959028931,-0.1346606256206011,0.0180581766825786,-0.1715542842502518,0.0823273827353198,0.0792137233440896,6.073999590289314,0.0,81000.0,0.1517410936946593,0.0187575438196916,0.0226349522576139,258475.1,128437.0,47.1194880161443,LG,KOSPI,,0.0,0.0,0.0187575438196916,0.5841584158415841,0.40594059405940597,53.069306930693074,48.77156572939986,8.139328491795075,55.15241293461548,48.77224284607984,60.0,0.7337488277226081,1.05,31.597621031867607,31.597621031867607,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,018260,0.229343229844728,-0.173639749375106,0.2983121976795055,-0.2071273210599679,0.0615262868719647,0.0331498317560286,22.9343229844728,0.0,175100.0,0.1323155805094813,0.0123321074055047,0.0242214200754332,126700.15,193490.0,57.231763868031024,삼성에스디에스,KOSPI,,0.0,0.0,0.0123321074055047,0.8811881188118812,0.8613861386138614,87.52475247524752,60.77489278854021,5.301335033718386,54.655733082348625,50.999252487202206,60.0,0.6839771544625164,1.05,31.55904067434837,31.55904067434837,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,010140,0.1685732657955927,-0.1741551657689005,0.3702866809273857,-0.2434653274490218,0.25873192346451,0.3211120665952437,16.857326579559274,0.0,24150.0,-0.1321934569982688,0.0280343915391717,0.0339265586025576,3492019.5,3718965.0,44.3268699256974,삼성중공업,KOSPI,,0.0,0.0,0.0280343915391717,0.806930693069307,0.8960396039603961,83.36633663366337,59.94065051360262,27.74459664037301,47.89265256961145,48.15722922278775,60.0,0.6312150703947523,1.05,31.4717713363983,31.4717713363983,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,183300,0.4240302202337878,-0.2287553858252111,0.8673034242491777,-0.2720049490659559,0.1571233403516449,0.5785022700899305,42.40302202337878,0.0,94800.0,0.0876968239093457,0.0311651058241437,0.0397075716392004,100376.25,178678.0,59.57398583035468,코미코,KOSDAQ,반도체,0.0,0.0,0.0311651058241437,0.9653465346534653,0.9900990099009901,97.27722772277228,76.97022832508227,28.353701927313057,53.51490157765534,51.51507612256813,60.0,0.5533754325347534,1.05,31.434859053919496,31.434859053919496,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,376300,0.1461657548986508,-0.1963968851965827,0.1584442593534325,-0.2470777066633384,0.3529760269206404,0.1988049282964646,14.61657548986508,0.0,40100.0,0.1488977735673654,0.0261035287992109,0.0270408362396877,224811.35,250494.0,70.05915184630754,디어유,KOSDAQ,,0.0,0.0,0.0261035287992109,0.7821782178217822,0.7128712871287128,76.13861386138613,54.25483874880865,30.672469733338765,55.07971370616733,53.82420674245118,60.0,0.6105646423641642,1.05,31.429918059996893,31.429918059996893,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,138930,0.1061150716838483,-0.1236939302050873,0.2081482562851822,-0.1419338088938563,0.0691758349326152,0.0299577761768456,10.611507168384836,0.0,15730.0,-0.8616517625176825,0.0111672077586887,0.017123025797017,1069394.05,588153.0,53.16394244147388,BNK금융지주,KOSPI,금융,0.0,0.0,0.0111672077586887,0.7178217821782178,0.7722772277227723,73.41584158415841,55.49748601188331,5.741041730588432,29.2415497664867,50.10340296054825,60.0,0.7776326687626225,1.05,30.489007370639538,30.489007370639538,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,005385,0.0474268049423385,-0.1450620164152533,0.0609128170966053,-0.1601892941237974,0.0275607050952424,0.0323848180208179,4.742680494233853,0.0,209000.0,,0.0191549421798508,0.0222848790830038,105549.35,108676.0,60.13459023689448,현대차우,KOSPI,자동차/모빌리티,0.0,0.0,0.0191549421798508,0.5544554455445545,0.5148514851485149,54.25742574257426,49.32454424715476,2.9007938972915044,51.27263157282474,51.638537095795726,60.0,0.7302588960292791,1.05,30.340508823470323,30.340508823470323,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,005387,0.0203342859228377,-0.1394898113814605,0.0614163054088363,-0.1573931858503794,0.0291643901267461,0.0314734807886054,2.0334285922837703,0.0,213500.0,,0.0215160539959779,0.0230457415938368,112801.2,116877.0,60.12843688969063,현대차2우B,KOSPI,자동차/모빌리티,0.0,0.0,0.0215160539959779,0.45544554455445546,0.5198019801980198,47.475247524752476,48.359213727283624,2.985711732530389,51.27263157282474,51.6371819544063,60.0,0.7332585487739127,1.05,30.273200824225107,30.273200824225107,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,214450,0.1729913126690352,-0.1796157304267586,0.1857749543939555,-0.1617371540808053,0.0519070758453303,0.0583476350331151,17.299131266903522,0.0,434000.0,0.047695571624129,0.0296426449241995,0.0430326874919109,115056.5,268671.0,56.825635822187046,파마리서치,KOSDAQ,,0.0,0.0,0.0296426449241995,0.8168316831683168,0.7574257425742574,79.90099009900989,56.559768385413754,5.383924360166574,52.49213240362549,50.90981158518646,60.0,0.6763387871688631,1.05,30.065018397375812,30.065018397375812,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,078600,0.0380609186493219,-0.1553050970231418,0.070748246873711,-0.2067230036329514,0.2022543950681826,0.077293806192536,3.806091864932193,0.0,61000.0,0.0466836535653321,0.0225492152253618,0.0303098445644831,114650.55,172784.0,25.85644522083217,대주전자재료,KOSDAQ,전자/부품,0.0,0.0,0.0225492152253618,0.5148514851485149,0.5495049504950495,52.524752475247524,49.0682407363384,16.476621840548862,52.46625924871018,44.08951840320158,60.0,0.683654481316315,1.05,30.039141759539053,30.039141759539053,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,034020,0.0768221483649047,-0.1675440122021945,0.0352570701490932,-0.163554754789344,0.0850490654413995,0.0807264170376174,7.682214836490475,0.0,75200.0,0.057055918978132,0.0251192133258015,0.0412674186384588,3970361.9,2800553.0,46.51071437859608,두산에너빌리티,KOSPI,기계/중공업·방산,0.0,0.0,0.0251192133258015,0.6336633663366337,0.4603960396039604,58.168316831683164,49.66775212372782,8.375227092026487,52.73146177920667,48.638173643465265,60.0,0.6951963533278243,1.05,29.79356934192086,29.79356934192086,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
